,Unnamed: 0.1,Unnamed: 0,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,label
5941,5941,5941,22.0,student,single,high.school,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,0.2,3,yes,8
5942,5942,5942,44.0,self-employed,married,basic.9y,unknown,no,no,cellular,aug,mon,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,6
5943,5943,5943,30.0,admin.,single,basic.9y,no,no,no,cellular,nov,,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,0
5944,5944,5944,,technician,divorced,professional.course,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,9
5945,5945,5945,30.0,blue-collar,single,unknown,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
5946,5946,5946,,technician,divorced,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,9
5947,5947,5947,38.0,services,married,,unknown,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,no,7
5948,5948,5948,45.0,management,married,university.degree,no,no,yes,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,4
5949,5949,5949,35.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
5950,5950,5950,48.0,technician,married,,no,no,yes,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,9
5951,5951,5951,,unemployed,married,university.degree,unknown,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,10
5952,5952,5952,48.0,self-employed,divorced,,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,6
5953,5953,5953,58.0,admin.,married,high.school,no,no,no,cellular,aug,wed,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
5954,5954,5954,49.0,technician,divorced,,no,yes,no,cellular,jul,mon,3,15,1,success,-1.7,94.215,-40.3,0.87,4991.6,0.5,2,yes,9
5955,5955,5955,27.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,999.0,1,no,0
5956,5956,5956,47.0,admin.,married,,no,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
5957,5957,5957,30.0,services,single,,unknown,yes,no,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,7
5958,5958,5958,37.0,technician,married,university.degree,no,yes,no,cellular,aug,mon,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,0.133333333,3,yes,9
5959,5959,5959,,services,single,university.degree,no,yes,yes,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,no,7
5960,5960,5960,,blue-collar,married,,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,1
5961,5961,5961,81.0,retired,married,,unknown,yes,yes,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,0.2,2,no,5
5962,5962,5962,,technician,married,professional.course,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no,9
5963,5963,5963,,technician,married,,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
5964,5964,5964,46.0,admin.,single,high.school,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
5965,5965,5965,39.0,management,married,,no,no,no,cellular,jun,mon,1,999,1,failure,-1.7,94.055,-39.8,0.72,4991.6,999.0,1,no,4
5966,5966,5966,45.0,housemaid,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,3
5967,5967,5967,47.0,management,married,university.degree,no,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,4
5968,5968,5968,,entrepreneur,married,unknown,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,2
5969,5969,5969,25.0,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,1
5970,5970,5970,34.0,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,9
5971,5971,5971,55.0,management,divorced,,no,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4
5972,5972,5972,,blue-collar,divorced,,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1
5973,5973,5973,59.0,admin.,married,university.degree,unknown,yes,no,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,yes,0
5974,5974,5974,36.0,admin.,single,,no,no,no,cellular,apr,thu,12,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,999.0,4,no,0
5975,5975,5975,36.0,technician,single,university.degree,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,9
5976,5976,5976,,admin.,single,high.school,no,yes,no,cellular,jul,tue,3,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,0.2,0,yes,0
5977,5977,5977,24.0,blue-collar,married,basic.9y,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,999.0,0,no,1
5978,5978,5978,56.0,admin.,married,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,0
5979,5979,5979,56.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,yes,1
5980,5980,5980,32.0,admin.,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,no,0
5981,5981,5981,38.0,technician,married,high.school,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,9
5982,5982,5982,39.0,services,divorced,,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,7
5983,5983,5983,31.0,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,yes,0
5984,5984,5984,37.0,admin.,single,,no,yes,no,cellular,may,thu,6,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,5,no,0
5985,5985,5985,36.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1
5986,5986,5986,63.0,retired,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,999.0,0,no,5
5987,5987,5987,27.0,management,single,,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999.0,0,no,4
5988,5988,5988,,technician,single,professional.course,no,no,no,cellular,aug,,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
5989,5989,5989,30.0,admin.,single,university.degree,no,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,yes,0
5990,5990,5990,37.0,blue-collar,divorced,,unknown,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
5991,5991,5991,28.0,admin.,single,high.school,no,no,no,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,yes,0
5992,5992,5992,34.0,blue-collar,married,,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,1
5993,5993,5993,,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,1
5994,5994,5994,32.0,management,married,university.degree,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,no,4
5995,5995,5995,46.0,blue-collar,married,,unknown,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
5996,5996,5996,24.0,management,married,unknown,no,no,no,cellular,mar,fri,5,999,0,nonexistent,-1.8,92.843,-50.0,1.574,5099.1,999.0,0,no,4
5997,5997,5997,,management,married,,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,4
5998,5998,5998,43.0,technician,married,,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,9
5999,5999,5999,31.0,technician,single,university.degree,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,no,9
6000,6000,6000,,admin.,married,unknown,no,no,yes,cellular,sep,mon,4,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,999.0,3,yes,0
6001,6001,6001,,blue-collar,single,unknown,unknown,no,no,cellular,jul,,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1
6002,6002,6002,49.0,admin.,divorced,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,yes,0
6003,6003,6003,36.0,management,married,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,4
6004,6004,6004,52.0,retired,divorced,basic.4y,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,5
6005,6005,6005,31.0,blue-collar,single,,no,no,no,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,1
6006,6006,6006,46.0,admin.,divorced,,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,0
6007,6007,6007,29.0,services,single,university.degree,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
6008,6008,6008,48.0,management,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999.0,0,no,4
6009,6009,6009,29.0,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
6010,6010,6010,51.0,unemployed,married,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,10
6011,6011,6011,39.0,admin.,married,,no,yes,yes,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,no,0
6012,6012,6012,,blue-collar,married,basic.9y,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,999.0,0,no,1
6013,6013,6013,,blue-collar,married,unknown,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1
6014,6014,6014,48.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,1
6015,6015,6015,,management,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4
6016,6016,6016,,admin.,married,,unknown,yes,no,cellular,jul,,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
6017,6017,6017,,self-employed,single,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,6
6018,6018,6018,27.0,blue-collar,single,,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1
6019,6019,6019,31.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
6020,6020,6020,40.0,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1
6021,6021,6021,33.0,management,single,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,4
6022,6022,6022,41.0,management,married,basic.6y,unknown,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,4
6023,6023,6023,29.0,admin.,married,high.school,no,no,yes,telephone,jun,,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,0
6024,6024,6024,29.0,technician,married,university.degree,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,9
6025,6025,6025,42.0,technician,married,,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,9
6026,6026,6026,,entrepreneur,single,high.school,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,2
6027,6027,6027,43.0,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,2,yes,1
6028,6028,6028,28.0,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,no,1
6029,6029,6029,35.0,blue-collar,married,,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
6030,6030,6030,46.0,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,1
6031,6031,6031,,services,single,high.school,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999.0,0,no,7
6032,6032,6032,29.0,admin.,single,high.school,no,yes,no,telephone,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,no,0
6033,6033,6033,26.0,blue-collar,married,,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no,1
6034,6034,6034,29.0,services,married,,unknown,unknown,unknown,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,7
6035,6035,6035,40.0,housemaid,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,3
6036,6036,6036,31.0,student,single,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,999.0,0,yes,8
6037,6037,6037,41.0,unemployed,married,basic.9y,unknown,yes,no,telephone,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,4,no,10
6038,6038,6038,,services,single,high.school,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,yes,7
6039,6039,6039,52.0,management,married,university.degree,no,unknown,unknown,cellular,aug,thu,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,999.0,0,no,4
6040,6040,6040,,admin.,single,university.degree,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,0
6041,6041,6041,35.0,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
6042,6042,6042,,blue-collar,married,basic.9y,unknown,no,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,1
6043,6043,6043,25.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,0
6044,6044,6044,40.0,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,9
6045,6045,6045,,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,1
6046,6046,6046,30.0,admin.,married,university.degree,no,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,0
6047,6047,6047,,self-employed,married,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,6
6048,6048,6048,38.0,management,married,professional.course,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,4
6049,6049,6049,28.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,yes,1
6050,6050,6050,24.0,services,single,high.school,unknown,yes,no,cellular,may,,2,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,0.333333333,3,no,7
6051,6051,6051,,technician,married,,no,yes,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,9
6052,6052,6052,,admin.,single,university.degree,no,no,no,cellular,aug,thu,3,15,1,success,-2.9,92.201,-31.4,0.829,5076.2,0.5,4,yes,0
6053,6053,6053,45.0,admin.,divorced,,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,0
6054,6054,6054,,services,single,high.school,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,7
6055,6055,6055,29.0,admin.,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,93.876,-40.0,0.69,5008.7,999.0,0,no,0
6056,6056,6056,,admin.,single,university.degree,no,unknown,unknown,cellular,aug,mon,1,999,2,failure,-2.9,92.201,-31.4,0.861,5076.2,999.0,8,no,0
6057,6057,6057,,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,1
6058,6058,6058,42.0,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,4,no,6
6059,6059,6059,36.0,blue-collar,married,basic.6y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,1
6060,6060,6060,,management,divorced,high.school,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,4
6061,6061,6061,25.0,technician,divorced,,no,yes,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,9
6062,6062,6062,,technician,married,professional.course,no,yes,no,cellular,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,yes,9
6063,6063,6063,,management,married,,no,yes,no,cellular,may,,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no,4
6064,6064,6064,38.0,self-employed,divorced,high.school,no,no,no,cellular,aug,fri,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,999.0,1,yes,6
6065,6065,6065,40.0,technician,married,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
6066,6066,6066,31.0,admin.,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,yes,0
6067,6067,6067,36.0,admin.,married,,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,0
6068,6068,6068,57.0,unknown,married,basic.4y,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6,999.0,0,no,11
6069,6069,6069,,technician,single,professional.course,unknown,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,9
6070,6070,6070,60.0,retired,divorced,high.school,unknown,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,5
6071,6071,6071,55.0,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,tue,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,yes,1
6072,6072,6072,,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
6073,6073,6073,,unknown,married,,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no,11
6074,6074,6074,47.0,admin.,married,,no,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
6075,6075,6075,41.0,self-employed,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,6
6076,6076,6076,,admin.,single,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
6077,6077,6077,,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,999.0,0,no,0
6078,6078,6078,48.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1
6079,6079,6079,38.0,blue-collar,single,basic.9y,no,no,yes,cellular,jul,,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1
6080,6080,6080,,admin.,single,university.degree,no,yes,no,cellular,may,thu,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,0
6081,6081,6081,70.0,retired,married,basic.4y,unknown,no,no,cellular,oct,,1,14,3,failure,-1.1,94.601,-49.5,0.965,4963.6,0.466666667,0,no,5
6082,6082,6082,,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,yes,1
6083,6083,6083,32.0,services,married,basic.4y,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,7
6084,6084,6084,31.0,services,single,,unknown,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,7
6085,6085,6085,37.0,services,married,,no,no,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,7
6086,6086,6086,48.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,1
6087,6087,6087,36.0,blue-collar,married,,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1
6088,6088,6088,38.0,technician,married,,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,no,9
6089,6089,6089,,admin.,married,high.school,no,no,yes,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,0
6090,6090,6090,46.0,admin.,married,basic.9y,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,0
6091,6091,6091,44.0,self-employed,divorced,professional.course,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,999.0,0,yes,6
6092,6092,6092,,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
6093,6093,6093,18.0,student,single,unknown,no,no,no,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,0.1,1,yes,8
6094,6094,6094,32.0,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
6095,6095,6095,49.0,technician,married,,no,yes,yes,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,9
6096,6096,6096,56.0,services,married,high.school,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,7
6097,6097,6097,33.0,admin.,single,,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,1,no,0
6098,6098,6098,25.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1
